Bucketed Score,Intersection,Lat,Long,Raw Score,Accidents,Traffic
5.0,Pine Street & Water Street,40.705624,-74.006766,0.0011,29,26272
5.0,Columbus Avenue & West 74th Street,40.7787275,-73.9778347,0.0011,56,50742
5.0,7th Avenue & West 40th Street,40.7547554,-73.9878881,0.0011,129,117098
5.0,Wall Street & William Street,40.706379,-74.009502,0.0011,18,16361
5.0,Broadway,40.708304,-74.011248,0.0011,14,12730
5.0,Central Park West,40.7954832,-73.9619051,0.0011,12,10921
5.0,Broadway & West 51st Street,40.7620648,-73.9836282,0.0011,61,55538
5.0,East 14th Street & Irving Place,40.733966,-73.988779,0.0011,67,61102
5.0,9th Avenue & West 46th Street,40.7609858,-73.9907674,0.0011,123,112216
5.0,Bedford Street & Morton Street,40.731003,-74.004626,0.0011,11,10037
5.0,8th Avenue & West 33 Street,40.7515147,-73.9939557,0.0011,258,235535
5.0,Cathedral Parkway & Columbus Avenue,40.8017903,-73.9610568,0.0011,75,68529
5.0,Broadway & West 139th Street,40.822698,-73.9533594,0.0011,2,1829
5.0,2nd Avenue & East 64th Street,40.7637382,-73.9620616,0.0011,107,97887
5.0,Amsterdam Avenue & West 92nd Street,40.7914959,-73.9722281,0.0011,31,28387
5.0,Madison Street,40.7118881,-73.9986794,0.0011,7,6411
5.0,East 101st Street & Madison Avenue,40.790419,-73.951835,0.0011,49,44908
5.0,West 99th Street & West End Avenue,40.7971871,-73.9718112,0.0011,20,18345
5.0,2nd Avenue & East 51st Street,40.7555037,-73.9680652,0.0011,118,108242
5.0,East 58th Street & Lexington Avenue,40.7616264,-73.9686401,0.0011,86,78895
5.0,8th Avenue & Horatio Street,40.7387526,-74.003428,0.0011,19,17469
5.0,5th Avenue & West 17th Street,40.737917,-73.992225,0.0011,76,70004
5.0,2nd Avenue & East 77th Street,40.7720257,-73.9560108,0.0011,68,62841
5.0,Morris Street & Washington Street,40.7064386,-74.0150993,0.0011,24,22241
5.0,Chambers Street & West Street,40.7171144,-74.0127588,0.0011,151,139933
5.0,Convent Avenue & West 135th Street,40.818395,-73.95088,0.0011,37,34314
5.0,Reade Street & West Broadway,40.7160188,-74.0088192,0.0011,23,21336
5.0,Central Park West & West 63rd Street,40.770529,-73.980112,0.0011,40,37145
5.0,West Street,40.7094458,-74.0148642,0.0011,60,55829
5.0,2nd Avenue & East 76th Street,40.7713964,-73.9564729,0.0011,81,75437
5.0,East 86th Street & Park Avenue,40.7802344,-73.957306,0.0011,63,58928
5.0,Broadway & West 114th Street,40.8066676,-73.964761,0.0011,44,41160
5.0,Hudson Street,40.726601,-74.0074233,0.0011,21,19646
5.0,Avenue A & East Houston Street,40.7222803,-73.9862637,0.0011,149,139436
5.0,Avenue B & East 11th Street,40.727468,-73.979469,0.0011,42,39322
5.0,West Street & West Thames Street,40.7077457,-74.0157754,0.0011,138,129321
5.0,5th Avenue & East 54th Street,40.76104,-73.975373,0.0011,117,109687
5.0,5th Avenue & 65th St Transverse,40.768646,-73.969825,0.0011,74,69382
5.0,3rd Avenue & East 56th Street,40.7596067,-73.9680799,0.0011,145,136033
5.0,North Moore Street & Varick Street,40.719782,-74.0068,0.0011,20,18775
5.0,Marginal Street,40.8203291,-73.9596517,0.0011,6,5637
5.0,Riverside Drive,40.7824854,-73.9847854,0.0011,8,7520
5.0,14th Street Loop & Avenue A,40.730428,-73.9803529,0.0011,80,75322
5.0,Warren Street & West Street,40.7164234,-74.0129331,0.0011,73,68835
5.0,Harlem River Drive,40.8168923,-73.9343507,0.0011,4,3772
5.0,2nd Avenue & East 90th Street,40.7804348,-73.9498809,0.0011,57,53752
5.0,East 67th Street & Lexington Avenue,40.7672321,-73.9645324,0.0011,55,51883
5.0,Amsterdam Avenue & West 73rd Street,40.7792635,-73.9811523,0.0011,59,55731
5.0,Greenwich Street & Horatio Street,40.738754,-74.00646,0.0011,17,16088
5.0,East 104th Street & Madison Avenue,40.7922916,-73.9504666,0.0011,34,32180
5.0,2nd Avenue & East 10th Street,40.729779,-73.986812,0.0011,77,72913
5.0,Essex Street & Grand Street,40.7167141,-73.9891496,0.0011,32,30321
5.0,5th Avenue & East 52nd Street,40.759787,-73.976289,0.0011,127,120350
5.0,East 15th Street & Irving Place,40.7346581,-73.9882867,0.0011,28,26560
5.0,East 80th Street & Lexington Avenue,40.7756382,-73.9584018,0.0011,48,45535
5.0,8th Avenue & West 12th Street,40.7375429,-74.0047793,0.0011,26,24697
5.0,2nd Avenue & Saint Mark's Place,40.728595,-73.987672,0.0011,82,77935
5.0,6th Avenue & West 33 Street,40.7491158,-73.9882654,0.0011,120,114069
5.0,10th Avenue,40.7463948,-74.0051067,0.0011,38,36152
5.0,2nd Place & Battery Place,40.7068323,-74.0175699,0.0011,9,8566
5.0,5th Avenue,40.778313,-73.962768,0.001,31,29532
5.0,Greenwich Street & Vandam Street,40.726746,-74.008967,0.001,6,5727
5.0,8th Avenue & West 37th Street,40.754091,-73.992079,0.001,198,189073
5.0,Warren Street & West Broadway,40.7149502,-74.0096777,0.001,32,30561
5.0,2nd Avenue & East 54th Street,40.757381,-73.966702,0.001,93,88818
5.0,Columbus Avenue,40.7717239,-73.9829418,0.001,48,45855
5.0,9th Avenue & West 43rd Street,40.7591031,-73.992139,0.001,150,143314
5.0,East 53rd Street & Lexington Avenue,40.7583747,-73.9709918,0.001,83,79314
5.0,Central Park West,40.771156,-73.979652,0.001,41,39184
5.0,8th Avenue & West 34th Street,40.7521959,-73.9934596,0.001,303,289734
5.0,Little West 12th Street & Washington Street,40.7403078,-74.0079577,0.001,34,32514
5.0,East 110th Street & Madison Avenue,40.7961784,-73.9476292,0.001,23,22056
5.0,9th Avenue & West 49th Street,40.7628513,-73.9894083,0.001,126,120831
5.0,1st Avenue & East 61st Street,40.7608639,-73.9610636,0.001,171,164071
5.0,9th Avenue & West 26th Street,40.7484206,-73.9999852,0.001,67,64431
5.0,Delancey Street & Sheriff Street,40.7162008,-73.9817109,0.001,7,6739
5.0,West 10th Street,40.733204,-74.0098,0.001,1,964
5.0,7th Avenue South & Perry Street,40.7357944,-74.0015452,0.001,46,44361
5.0,Bleecker Street,40.731465,-74.003139,0.001,13,12562
5.0,East 97th Street & Madison Avenue,40.787901,-73.953672,0.001,93,89967
5.0,Amsterdam Avenue,40.7933783,-73.9708539,0.001,43,41603
5.0,6th Avenue,40.7222367,-74.0053684,0.001,6,5807
5.0,11th Avenue & West 47th Street,40.7640036,-73.9960052,0.001,99,95824
5.0,5th Avenue,40.769271,-73.969365,0.001,29,28145
5.0,6th Avenue & Charlton Street,40.726958,-74.003445,0.001,27,26214
5.0,2nd Avenue & East 84th Street,40.7765623,-73.9527041,0.001,78,75847
5.0,East 116th Street & Park Avenue,40.7993598,-73.9433813,0.001,9,8759
5.0,7th Avenue & West 33 Street,40.7503119,-73.9911201,0.001,212,206389
5.0,1st Avenue & East 21st Street,40.7355808,-73.9794353,0.001,51,49679
5.0,East 92nd Street & Lexington Avenue,40.7833024,-73.9528059,0.001,54,52671
5.0,East 117th Street & Park Avenue,40.8000422,-73.9428845,0.001,3,2927
5.0,Bowery,40.7166489,-73.9958255,0.001,6,5863
5.0,2nd Avenue & East 80th Street,40.7740155,-73.9545593,0.001,60,58641
5.0,Clinton Street & Henry Street,40.7136336,-73.9870861,0.001,16,15659
5.0,Washington Street & West 14th Street,40.741628,-74.00697,0.001,49,47957
5.0,Henry Hudson Parkway,40.8452219,-73.9449068,0.001,45,44049
5.0,West 4th Street,40.732318,-74.001663,0.001,15,14687
5.0,Columbus Avenue & West 62nd Street,40.7710881,-73.9834027,0.001,52,51108
5.0,5th Avenue & West 27th Street,40.7440672,-73.9877451,0.001,93,91452
5.0,East 43rd Street,40.749757,-73.9699524,0.001,7,6884
5.0,East 61st Street & Madison Avenue,40.7648423,-73.9704968,0.001,52,51181
5.0,N/A,40.8505978,-73.9419113,0.001,1,985
5.0,Amsterdam Avenue & West 87th Street,40.7883489,-73.9745254,0.001,48,47361
5.0,East 38th Street & Madison Avenue,40.750282,-73.981123,0.001,75,74024
5.0,Centre Street & White Street,40.71693,-74.000818,0.001,19,18785
5.0,9th Avenue & West 13th Street,40.740261,-74.005864,0.001,49,48477
5.0,Columbus Avenue,40.7812676,-73.9759823,0.001,27,26741
5.0,East 87th Street & Lexington Avenue,40.7801739,-73.9550916,0.001,55,54487
5.0,11th Avenue & West 57th Street,40.7702886,-73.9914181,0.001,163,161755
5.0,8th Avenue & West 46th Street,40.7597869,-73.9879285,0.001,244,242368
5.0,Broadway & Dey Street,40.710413,-74.009474,0.001,14,13910
5.0,3rd Avenue & East 60th Street,40.7621859,-73.9661163,0.001,174,172899
5.0,Grand Street & Mulberry Street,40.719324,-73.997303,0.001,31,30810
5.0,1st Avenue & East 15th Street,40.7320287,-73.982061,0.001,46,45782
5.0,South Street,40.708299,-73.9994458,0.001,9,8962
5.0,5th Avenue & East 26th Street,40.743451,-73.988194,0.001,69,68735
5.0,7th Avenue & West 28 Street,40.7472363,-73.9933621,0.001,124,123737
5.0,7th Avenue South & Morton Street,40.731128,-74.004223,0.001,21,20974
5.0,Central Park South & Grand Army Plaza,40.7645771,-73.9736247,0.001,64,63940
5.0,Frankfort Street,40.7108105,-74.0033934,0.001,26,26006
5.0,9th Avenue & West 55th Street,40.76661,-73.9866698,0.001,92,92054
5.0,Christopher Street & Weehawken Street,40.7324705,-74.0098682,0.001,3,3010
5.0,Elizabeth Street & Prince Street,40.722723,-73.994153,0.001,25,25120
5.0,8th Avenue & West 30 Street,40.7496742,-73.9952961,0.001,160,160880
5.0,Broadway & West 72nd Street,40.7787994,-73.9821065,0.001,70,70412
5.0,West 75th Street & West End Ave.,40.7817679,-73.9830719,0.001,39,39232
5.0,Hudson Street,40.718642,-74.008819,0.001,15,15122
5.0,East 75th Street & Park Avenue,40.7730982,-73.9624945,0.001,35,35299
5.0,Broadway,40.713618,-74.006753,0.001,29,29276
5.0,1st Avenue & East 57th Street,40.7583127,-73.9629223,0.001,184,186073
5.0,7th Avenue & West 27th Street,40.746618,-73.993813,0.001,100,101238
5.0,7th Avenue & West 43rd Street,40.75671,-73.986458,0.001,187,189661
5.0,East 33rd Street & Madison Avenue,40.747098,-73.983443,0.001,38,38553
5.0,1st Avenue & East 62nd Street,40.7614885,-73.9605889,0.001,229,232629
5.0,7th Avenue & West 26th Street,40.746004,-73.994262,0.001,127,129078
5.0,Bleecker Street & Christopher Street,40.7333629,-74.0042443,0.001,28,28469
5.0,Abingdon Square & Bleecker Street,40.7368919,-74.0055186,0.001,17,17285
5.0,5th Avenue & West 21st Street,40.7402492,-73.9905314,0.001,79,80422
5.0,East 61st Street & York Avenue,40.759913,-73.958809,0.001,184,187504
5.0,Avenue B & East 10th Street,40.726866,-73.979906,0.001,36,36711
5.0,East 62nd Street & York Avenue,40.7605433,-73.9583477,0.001,273,278396
5.0,5th Avenue & East 80th Street,40.777677,-73.96323,0.001,28,28563
5.0,6th Avenue & West 38th Street,40.752317,-73.985947,0.001,135,137756
5.0,Amsterdam Avenue & West 89th Street,40.7896131,-73.9736025,0.001,38,38802
5.0,2nd Avenue & East 11th Street,40.7303818,-73.9863742,0.001,71,72584
5.0,Madison Street & Pearl Street,40.7117948,-73.9997023,0.001,91,93192
5.0,2nd Avenue & East 23rd Street,40.7378801,-73.9809087,0.001,233,238716
5.0,East 56th Street & Lexington Avenue,40.7602528,-73.9696237,0.001,73,74853
5.0,East 62nd Street & Park Avenue,40.7647425,-73.9683181,0.001,70,71803
5.0,10th Avenue,40.868889,-73.915681,0.001,14,14372
5.0,Bleecker Street & MacDougal Street,40.7291711,-74.0011907,0.001,51,52356
5.0,5th Avenue & East 68th Street,40.769901,-73.968904,0.001,27,27727
5.0,West 60th Street & West End Avenue,40.7722297,-73.9900092,0.001,46,47242
5.0,2nd Avenue & East 29th Street,40.7416532,-73.9781921,0.001,84,86303
5.0,East 70th Street & Park Avenue,40.7698503,-73.9648861,0.001,46,47302
5.0,Prince Street & Wooster Street,40.725382,-74.000101,0.001,18,18524
5.0,Hudson Street & Jane Street,40.7381397,-74.00561,0.001,15,15438
5.0,9th Avenue & West 218th Street,40.8703989,-73.9121747,0.001,4,4122
5.0,Cathedral Parkway & Manhattan Avenue,40.8011516,-73.9596364,0.001,68,70135
5.0,Malcolm X Boulevard & West 128th Street,40.8096586,-73.9440006,0.001,5,5159
5.0,Grand Street & Wooster Street,40.721995,-74.002971,0.001,19,19626
5.0,East 34th Street & Lexington Avenue,40.746402,-73.979724,0.001,137,141627
5.0,3rd Avenue & East 63rd Street,40.764057,-73.9647558,0.001,137,141659
5.0,11th Avenue & West 49th Street,40.7652375,-73.9950957,0.001,82,84912
5.0,1st Avenue & East 59th Street,40.759619,-73.9619593,0.001,146,151197
5.0,Malcolm X Boulevard & West 127th Street,40.809036,-73.944454,0.001,6,6220
5.0,3rd Avenue & East 31st Street,40.7438224,-73.9794966,0.001,49,50816
5.0,Greenwich Street,40.7091587,-74.0130785,0.001,16,16634
5.0,South Street,40.7072755,-74.0013073,0.001,4,4160
5.0,8th Avenue & West 48th Street,40.7610365,-73.9870177,0.001,144,149940
5.0,Hudson Street & Spring Street,40.7258538,-74.0075547,0.001,52,54151
5.0,East 86th Street & York Avenue,40.775929,-73.947122,0.001,54,56249
5.0,East 14th Street,40.735204,-73.991692,0.001,132,137561
5.0,Bleecker Street & Broadway,40.7265273,-73.9958473,0.001,68,70987
5.0,Columbus Avenue & West 61st Street,40.770478,-73.9838503,0.001,35,36547
5.0,8th Avenue & West 23rd Street,40.7452952,-73.9984851,0.001,198,206888
5.0,FDR Drive,40.7904084,-73.9367296,0.001,41,42859
5.0,Broadway & West 161st Street,40.8366143,-73.9431927,0.001,1,1046
5.0,Bleecker Street,40.730913,-74.002819,0.001,9,9420
5.0,East 66th Street & Madison Avenue,40.7679674,-73.9682154,0.001,72,75531
5.0,East 51st Street & Lexington Avenue,40.7571246,-73.9719073,0.0009,104,109514
5.0,Amsterdam Avenue & West 74th Street,40.7799234,-73.9806754,0.0009,54,56872
5.0,5th Avenue,40.779584,-73.961839,0.0009,26,27415
5.0,Broome Street & Mott Street,40.7201656,-73.9960312,0.0009,24,25308
5.0,Murray Street & River Terrace,40.716328,-74.0164693,0.0009,8,8450
5.0,Riverside Drive,40.832522,-73.949663,0.0009,1,1057
5.0,Dyckman Street,40.8672563,-73.9293463,0.0009,13,13750
5.0,Amsterdam Avenue & West 66th Street,40.7747952,-73.9844165,0.0009,74,78417
5.0,9th Avenue & West 216th Street,40.869444,-73.912847,0.0009,11,11659
4.0,5th Avenue & Doris C. Freedman Place,40.764898,-73.972553,0.0009,127,135319
4.0,5th Avenue & West 45th Street,40.755405,-73.979483,0.0009,150,159882
4.0,West 61st Street & West End Avenue,40.7728658,-73.9895487,0.0009,42,44775
4.0,Amsterdam Avenue,40.7754205,-73.9839608,0.0009,19,20264
4.0,Manhattan Avenue & West 109th Street,40.8005822,-73.9600539,0.0009,17,18141
4.0,1st Avenue & East 34th Street,40.743782,-73.973512,0.0009,205,218961
4.0,11th Avenue,40.7677405,-73.9932635,0.0009,48,51297
4.0,3rd Avenue & East 46th Street,40.7533087,-73.9725589,0.0009,84,89875
4.0,Church Street & Leonard Street,40.7176834,-74.0057919,0.0009,44,47089
4.0,East 37th Street & Madison Avenue,40.7496686,-73.9815675,0.0009,71,76040
4.0,7th Avenue & West 30 Street,40.748469,-73.992463,0.0009,160,171800
4.0,Broadway & West 218th Street,40.87116,-73.914009,0.0009,9,9669
4.0,8th Avenue & West 35 Street,40.7528582,-73.9929759,0.0009,163,175163
4.0,East 96th Street & Madison Avenue,40.7872313,-73.9541598,0.0009,146,157203
4.0,Christopher Street & Hudson Street,40.733055,-74.0063829,0.0009,33,35585
4.0,5th Avenue,40.770517,-73.968441,0.0009,26,28133
4.0,East 73rd Street & Park Avenue,40.7718227,-73.9634226,0.0009,28,30299
4.0,Broadway & West 149th Street,40.8290241,-73.9487404,0.0009,2,2165
4.0,West 30th Street,40.7513227,-73.9991493,0.0009,13,14110
4.0,Broadway & West 38th Street,40.7529027,-73.9873355,0.0009,35,38000
4.0,East 91st Street & Park Avenue,40.7834104,-73.9549902,0.0009,24,26069
4.0,5th Avenue & West 31 Street,40.7465291,-73.9859541,0.0009,107,116319
4.0,9th Avenue & West 24th Street,40.747164,-74.0008811,0.0009,54,58815
4.0,Leonard Street & West Broadway,40.718269,-74.007052,0.0009,24,26143
4.0,10th Avenue & West 56th Street,40.7684306,-73.9890597,0.0009,76,82822
4.0,West 72nd Street & West End Ave.,40.7798073,-73.9844842,0.0009,81,88527
4.0,East 85th Street & Park Avenue,40.7795391,-73.9578075,0.0009,56,61222
4.0,11th Avenue & West 52nd Street,40.7671047,-73.9937222,0.0009,61,66690
4.0,8th Avenue & Jane Street,40.7381289,-74.0041378,0.0009,22,24067
4.0,Broadway & West 87th Street,40.7889211,-73.9758906,0.0009,32,35007
4.0,Broadway & West 142nd Street,40.8245785,-73.9519855,0.0009,5,5470
4.0,Amsterdam Avenue & West 88th Street,40.7889871,-73.9740595,0.0009,38,41584
4.0,2nd Avenue & East 53rd Street,40.756766,-73.967152,0.0009,148,162051
4.0,Lafayette Street & Spring Street,40.7223037,-73.9971275,0.0009,66,72347
4.0,11th Avenue & West 28 Street,40.7520155,-74.0047377,0.0009,38,41702
4.0,Chambers Street & Elk Street,40.7134886,-74.0048235,0.0009,11,12081
4.0,Broadway & West 58th Street,40.7671189,-73.9817098,0.0009,74,81343
4.0,East 68th Street & Lexington Avenue,40.7678636,-73.9640743,0.0009,40,44026
4.0,Central Park West,40.7692746,-73.9810292,0.0009,50,55151
4.0,Broadway & Columbus Avenue,40.7730017,-73.9820637,0.0009,97,107122
4.0,East 26th Street & Madison Avenue,40.7427711,-73.9865977,0.0009,55,60824
4.0,12th Avenue & West 46th Street,40.7642389,-73.998495,0.0009,131,145015
4.0,9th Avenue & West 28 Street,40.7496496,-73.9990669,0.0009,78,86354
4.0,East 87th Street & York Avenue,40.7766012,-73.9466301,0.0009,40,44429
4.0,Riverside Drive & West 72nd Street,40.7803049,-73.9856663,0.0009,20,22233
4.0,East 27th Street & Park Avenue South,40.7427268,-73.9845756,0.0009,112,124523
4.0,Stanton Street & Suffolk Street,40.7204887,-73.985319,0.0009,8,8897
4.0,6th Avenue & Canal Street,40.7218356,-74.0052899,0.0009,20,22247
4.0,Christopher Street,40.7331389,-74.0058299,0.0009,15,16714
4.0,5th Avenue & East 8th Street,40.732255,-73.996351,0.0009,56,62402
4.0,Madison Street & Montgomery Street,40.7130715,-73.985056,0.0009,29,32349
4.0,East 87th Street & Park Avenue,40.7809019,-73.9568157,0.0009,38,42390
4.0,East 92nd Street & Park Avenue,40.7840339,-73.9545364,0.0009,26,29055
4.0,10th Avenue & West 43rd Street,40.7603,-73.9949814,0.0009,124,138612
4.0,7th Avenue & West 25th Street,40.745383,-73.994709,0.0009,99,110734
4.0,East 82nd Street & Lexington Avenue,40.7769107,-73.9574722,0.0009,43,48099
4.0,5th Avenue & East 56th Street,40.762293,-73.974457,0.0009,120,134379
4.0,Amsterdam Avenue & West 86th Street,40.7876846,-73.9750103,0.0009,78,87489
4.0,Broome Street & Sullivan Street,40.724055,-74.00438,0.0009,10,11232
4.0,Riverside Boulevard & West 70th Street,40.7795514,-73.9880005,0.0009,27,30343
4.0,8th Avenue & West 14th Street,40.7397447,-74.0024906,0.0009,238,267534
4.0,Christopher Street & Washington Street,40.7326715,-74.0086061,0.0009,17,19114
4.0,Bedford Street & Commerce Street,40.731544,-74.004939,0.0009,3,3378
4.0,East 102nd Street & Madison Avenue,40.7910468,-73.9513728,0.0009,35,39449
4.0,5th Avenue & East 78th Street,40.77631,-73.964228,0.0009,19,21417
4.0,1st Avenue & East 48th Street,40.7525086,-73.9669078,0.0009,5,5652
4.0,7th Avenue & West 31 Street,40.749101,-73.992006,0.0009,205,231774
4.0,Jackson Street & Madison Street,40.713555,-73.980853,0.0009,33,37324
4.0,Broad Street,40.7040261,-74.011576,0.0009,24,27164
4.0,West 79th Street & West End Ave.,40.7843497,-73.9811702,0.0009,88,99649
4.0,East 69th Street & Lexington Avenue,40.7684845,-73.9636198,0.0009,36,41070
4.0,7th Avenue & West 37th Street,40.752895,-73.989243,0.0009,127,144909
4.0,West 98th Street & West End Avenue,40.7965558,-73.9722592,0.0009,19,21685
4.0,1st Avenue & East 42nd Street,40.7488901,-73.9699601,0.0009,116,132603
4.0,3rd Avenue & East 55th Street,40.758954,-73.9684566,0.0009,153,175348
4.0,East 65th Street & Park Avenue,40.7667142,-73.9671748,0.0009,80,92002
4.0,Riverside Boulevard & West 67th Street,40.7774824,-73.9888435,0.0009,7,8058
4.0,East 73rd Street & Lexington Avenue,40.7710998,-73.9617136,0.0009,35,40299
4.0,Saint Nicholas Avenue & West 112th Street,40.799843,-73.952458,0.0009,20,23034
4.0,5th Avenue & East 65th Street,40.768025,-73.970281,0.0009,67,77393
4.0,6th Avenue & West 32nd Street,40.7485042,-73.988708,0.0009,162,187202
4.0,3rd Avenue & East 29th Street,40.7425859,-73.9804102,0.0009,92,106758
4.0,East 29th Street,40.7399442,-73.9741092,0.0009,1,1162
4.0,East 24th Street & Madison Avenue,40.7415369,-73.9875133,0.0009,21,24403
4.0,Columbus Avenue & West 95th Street,40.7921862,-73.968019,0.0009,41,47657
4.0,Morningside Drive & West 121st Street,40.809404,-73.957245,0.0009,3,3490
4.0,Broadway & Columbus Circle,40.7684033,-73.9817632,0.0009,25,29131
4.0,Charlton Street & Hudson Street,40.727328,-74.0073052,0.0009,33,38498
4.0,East 98th Street & Madison Avenue,40.7885301,-73.9532121,0.0009,57,66565
4.0,Cherry Street & Pike Street,40.710923,-73.9919799,0.0009,2,2336
