Bucketed Score,Intersection,Lat,Long,Score,Accidents,Traffic
7.0,Thomas Street,40.716301,-74.006166,6.66,1,1501
7.0,Broome Street & Centre Market Place,40.720705,-73.997349,6.66,4,6005
7.0,Catherine Street & Madison Street,40.7120926,-73.9969405,6.65,7,10525
7.0,East 59th Street & Lexington Avenue,40.7622356,-73.9681807,6.63,33,49804
7.0,Riverside Drive & West 146th Street,40.827678,-73.951321,6.62,2,3021
7.0,2nd Avenue & East 65th Street,40.7643653,-73.9616082,6.62,36,54411
7.0,Morningside Avenue,40.806291,-73.957722,6.59,2,3037
7.0,Waverly Place,40.7332427,-74.0007095,6.55,3,4579
7.0,Orchard Street & Rivington Street,40.7203062,-73.9891101,6.54,12,18347
7.0,Old Broadway & West 131st Street,40.81848,-73.955294,6.53,4,6122
7.0,Marginal Street & West 132nd Street,40.819702,-73.960148,6.5,4,6152
7.0,Broadway & West 74th Street,40.7802409,-73.9814437,6.5,9,13842
7.0,10th Avenue,40.7526895,-74.0005305,6.49,14,21557
7.0,Cedar Street & Trinity Place,40.709306,-74.011935,6.49,7,10790
7.0,New York Plaza & State Street Plaza,40.7024415,-74.0128371,6.49,12,18501
7.0,Trans-Manhattan Expressway,40.848994,-73.9399675,6.47,1,1545
7.0,Broadway & West 105th Street,40.800463,-73.967898,6.47,7,10826
7.0,Columbus Avenue & West 106th Street,40.7992369,-73.962876,6.45,16,24820
7.0,Broadway & West 102nd Street,40.7984325,-73.9689288,6.44,6,9318
7.0,East 125th Street & Lexington Avenue,40.8043853,-73.9374246,6.43,59,91700
7.0,Allen Street & Broome Street,40.718269,-73.990716,6.41,6,9359
7.0,Riverside Drive,40.80159,-73.970545,6.41,2,3121
7.0,3rd Avenue & East 95th Street,40.7844958,-73.9498403,6.38,24,37617
7.0,Broadway,40.868885,-73.917594,6.35,9,14177
7.0,3rd Avenue & East 41st Street,40.7500879,-73.9748993,6.34,22,34722
7.0,Hanover Street & Wall Street,40.7060176,-74.0088311,6.31,4,6342
7.0,East Broadway & Market Street,40.7136968,-73.9945593,6.31,11,17445
7.0,Bradhurst Avenue,40.825793,-73.941049,6.31,1,1586
7.0,5th Avenue,40.766767,-73.971189,6.26,11,17559
7.0,Maiden Lane & Water Street,40.706142,-74.006021,6.26,17,27165
7.0,East Houston Street & Lafayette Street,40.7250317,-73.99538,6.22,42,67536
7.0,Maiden Lane & Pearl Street,40.706724,-74.006781,6.21,12,19310
7.0,Broadway & West 98th Street,40.7959244,-73.9707469,6.21,9,14501
7.0,Convent Avenue & West 128th Street,40.813495,-73.95311,6.2,3,4837
7.0,Cleveland Place & Kenmare Street,40.721449,-73.997399,6.2,31,50004
7.0,Freedom Place,40.7778427,-73.9877533,6.2,2,3227
7.0,3rd Avenue & East 105th Street,40.7908925,-73.945171,6.17,10,16198
7.0,8th Avenue & West 13th Street,40.7390619,-74.0030465,6.17,11,17818
7.0,Broadway & West 88th Street,40.7895455,-73.97542,6.15,16,26034
7.0,5th Avenue & East 105th Street,40.793608,-73.951602,6.14,3,4888
7.0,Bedford Street & Leroy Street,40.730447,-74.004303,6.13,5,8155
7.0,Columbus Circle,40.7680307,-73.9814067,6.13,41,66931
7.0,Canal Street,40.7240219,-74.0084406,6.12,7,11437
7.0,Edward M. Morgan Place & West 157th Street,40.8342912,-73.9453526,6.08,2,3291
7.0,2nd Avenue & East 96th Street,40.7842389,-73.9470669,6.06,48,79159
7.0,Liberty Street & West Street,40.7110326,-74.0144344,6.06,32,52823
7.0,7th Avenue & West 42nd Street,40.7560361,-73.9869489,6.06,94,155212
7.0,Bayard Street & Mott Street,40.7156298,-73.9984929,6.03,18,29862
7.0,Broome Street & Crosby Street,40.721421,-73.999031,6.01,7,11654
7.0,2nd Avenue & East 86th Street,40.777887,-73.9517388,5.99,38,63446
7.0,Bedford Street & Morton Street,40.731003,-74.004626,5.98,6,10037
7.0,Amsterdam Avenue & West 105th Street,40.7997572,-73.9661968,5.95,8,13438
7.0,East 121st Street & Park Avenue,40.8024388,-73.9407754,5.92,6,10138
7.0,Columbus Avenue & West 109th Street,40.8011683,-73.9614382,5.9,6,10161
7.0,Ann Street & Broadway,40.7113899,-74.0086338,5.9,23,38970
7.0,Broadway & West 70th Street,40.777047,-73.9820011,5.89,13,22071
7.0,Kenmare Street & Mott Street,40.720893,-73.995752,5.87,23,39163
7.0,East 122nd Street & Park Avenue,40.8030731,-73.9403125,5.87,7,11929
7.0,Malcolm X Boulevard & West 132nd Street,40.8122349,-73.9423303,5.83,2,3433
7.0,Bialystoker Place & Delancey Street,40.7164489,-73.9825709,5.83,5,8583
7.0,Church Street & Murray Street,40.7138056,-74.0088463,5.82,14,24064
7.0,Riverside Drive,40.800334,-73.97146,5.79,1,1726
7.0,East 58th Street & Queensboro Bridge Approach,40.7596362,-73.9639971,5.78,3,5186
7.0,Allen Street & Rivington Street,40.720461,-73.9896205,5.77,16,27732
7.0,8th Avenue & West 56th Street,40.7660319,-73.9833766,5.77,46,79739
7.0,Amsterdam Avenue & Morningside Drive,40.8106295,-73.9582729,5.76,5,8676
7.0,Amsterdam Avenue & West 123rd Street,40.8112598,-73.957798,5.76,6,10414
7.0,Adam Clayton Powell Jr. Boulevard & West 148th Street,40.8236068,-73.9377722,5.76,2,3472
7.0,Broadway & West 214th Street,40.8693238,-73.9167458,5.76,8,13900
7.0,10th Avenue & West 40th Street,40.7583353,-73.996414,5.75,37,64314
7.0,2nd Avenue & East 121st Street,40.8001963,-73.9354447,5.74,6,10444
7.0,Bleecker Street & Cornelia Street,40.731136,-74.002943,5.74,7,12199
7.0,East 100th Street & Park Avenue,40.7890548,-73.950543,5.74,4,6971
7.0,Kenmare Street & Mulberry Street,40.721173,-73.996575,5.73,17,29671
7.0,Saint Nicholas Avenue & West 141st Street,40.8212618,-73.9460796,5.71,16,28006
7.0,Broadway & West 79th Street,40.7838162,-73.9799051,5.71,28,49054
7.0,Malcolm X Boulevard & West 125th Street,40.8077463,-73.9454127,5.71,60,105152
7.0,East 57th Street & Park Avenue,40.7615719,-73.9706375,5.7,74,129818
7.0,West 30th Street,40.7513227,-73.9991493,5.67,8,14110
7.0,11th Avenue & West 36th Street,40.7570856,-74.0010791,5.66,15,26501
7.0,Adam Clayton Powell Jr. Boulevard & West 125th Street,40.8089422,-73.9482544,5.66,59,104243
7.0,3rd Avenue & East 57th Street,40.7602599,-73.9675384,5.64,87,154121
7.0,Broadway & Broome Street,40.721792,-73.999853,5.63,21,37288
7.0,Amsterdam Avenue & West 125th Street,40.81337,-73.956257,5.62,71,126300
7.0,Desbrosses Street & Hudson Street,40.7232849,-74.0080097,5.62,9,16016
7.0,Market Slip & South Street,40.7095139,-73.9940261,5.59,5,8941
7.0,1st Avenue & East 20th Street,40.7350189,-73.9798823,5.59,41,73337
7.0,Amsterdam Avenue & West 106th Street,40.8004313,-73.9657046,5.58,9,16125
7.0,Orchard Street & Stanton Street,40.7214549,-73.9885198,5.58,8,14343
7.0,Franklin Street & Greenwich Street,40.7194446,-74.0102387,5.55,10,18007
7.0,Perry Street & Washington Street,40.734791,-74.008436,5.55,3,5405
7.0,Saint Nicholas Place & West 151st Street,40.827823,-73.941997,5.54,1,1805
7.0,Broome Street & Greene Street,40.722556,-74.001403,5.54,12,21669
7.0,Eldridge Street & Hester Street,40.7164566,-73.9928342,5.53,6,10849
7.0,Exchange Place & William Street,40.705797,-74.009866,5.53,10,18092
7.0,Grand Street & Varick Street,40.7231321,-74.0062154,5.52,10,18122
7.0,9th Avenue & West 15th Street,40.7416415,-74.0048213,5.51,28,50783
7.0,Crosby Street & Prince Street,40.72388,-73.996952,5.5,15,27296
7.0,Morningside Avenue & West 122nd Street,40.809429,-73.95543,5.49,2,3645
7.0,West 64th Street & West End Avenue,40.7747491,-73.9881847,5.46,18,32939
7.0,East 107th Street & Madison Avenue,40.794281,-73.949013,5.46,11,20163
7.0,East 39th Street & Park Avenue,40.7501873,-73.9789589,5.45,35,64270
7.0,Bayard Street & Mulberry Street,40.715917,-73.9993216,5.44,14,25719
7.0,East 59th Street & Park Avenue,40.7629704,-73.9699023,5.44,38,69863
7.0,5th Avenue & West 119th Street,40.802599,-73.945052,5.44,2,3679
7.0,12th Avenue & West 56th Street,40.7707696,-73.9946797,5.4,44,81411
7.0,10th Avenue & West 29th Street,40.751445,-74.00143,5.4,43,79663
7.0,Charles Street & Washington Street,40.734094,-74.008491,5.39,6,11124
7.0,Broadway & West 66th Street,40.7739217,-73.9823238,5.38,23,42778
7.0,Broadway & West 94th Street,40.7933183,-73.9726638,5.36,11,20526
7.0,Greene Street & Waverly Place,40.73035,-73.994822,5.36,2,3733
7.0,Amsterdam Avenue & West 103rd Street,40.7985006,-73.9671143,5.36,4,7468
7.0,East 108th Street & Lexington Avenue,40.7935499,-73.9453255,5.35,2,3738
7.0,Broadway & West 77th Street,40.782439,-73.98073,5.33,17,31878
7.0,Riverside Drive & West 112th Street,40.806127,-73.967373,5.33,1,1877
7.0,2nd Avenue & East 95th Street,40.7835456,-73.9476028,5.33,13,24413
7.0,Bowery & Stanton Street,40.7228017,-73.9930317,5.32,8,15039
7.0,Centre Street & Walker Street,40.717619,-74.000274,5.32,10,18801
7.0,Amsterdam Avenue & West 70th Street,40.7772952,-73.9825944,5.31,11,20698
7.0,5th Avenue & East 76th Street,40.775045,-73.965148,5.3,14,26400
7.0,3rd Avenue & Cooper Square,40.729558,-73.989902,5.3,20,37741
7.0,East Houston Street & Suffolk Street,40.7217949,-73.9846443,5.29,7,13232
7.0,Cherry Street & Montgomery Street,40.7117128,-73.9848575,5.28,5,9461
7.0,Broadway & West 40th Street,40.7543309,-73.9868863,5.28,10,18941
7.0,Bradhurst Avenue,40.824555,-73.941956,5.26,1,1902
7.0,Hudson Street & Reade Street,40.716193,-74.009201,5.25,2,3807
7.0,Broadway & West 69th Street,40.776264,-73.9820207,5.22,9,17257
7.0,Murray Street & West Street,40.7152193,-74.0132135,5.2,51,98027
7.0,Gold Street & John Street,40.708227,-74.006531,5.19,6,11550
7.0,Amsterdam Avenue & West 97th Street,40.7947337,-73.9698644,5.18,23,44421
7.0,Amsterdam Avenue & West 115th Street,40.8061332,-73.9615414,5.18,4,7728
7.0,Broadway & West 218th Street,40.87116,-73.914009,5.17,5,9669
7.0,Thompson Street & Watts Street,40.723449,-74.00383,5.17,7,13549
7.0,East 35th Street & Tunnel Exit Street,40.7460357,-73.9767914,5.13,9,17530
7.0,East 104th Street & Park Avenue,40.7916669,-73.948981,5.13,7,13648
7.0,Broadway,40.707452,-74.011947,5.12,13,25383
7.0,Broadway & West 75th Street,40.7809783,-73.9812259,5.12,13,25397
7.0,East Houston Street & Mulberry Street,40.7250176,-73.9948706,5.12,16,31275
7.0,Park Row,40.7121302,-74.0056926,5.12,6,11730
7.0,3rd Avenue & East 14th Street,40.7332927,-73.9871818,5.11,67,131010
7.0,Cooper Street & West 204th Street,40.867818,-73.923623,5.11,6,11747
7.0,Wall Street & Water Street,40.705183,-74.007392,5.11,18,35249
7.0,7th Avenue South,40.7332211,-74.0030502,5.09,8,15721
7.0,Attorney Street & East Houston Street,40.7211522,-73.9830338,5.08,8,15733
7.0,Dyckman Street & Nagle Avenue,40.8616308,-73.9247908,5.08,1,1969
7.0,Gramercy Park North,40.7382196,-73.9856769,5.06,8,15800
7.0,Broadway & West 67th Street,40.7746427,-73.98209,5.06,15,29628
7.0,9th Avenue & West 16th Street,40.7422885,-74.0044325,5.06,37,73126
7.0,9th Avenue & West 220th Street,40.8716544,-73.9112343,5.06,2,3955
7.0,11th Avenue & West 30th Street,40.7532586,-74.0038542,5.06,22,43521
7.0,9th Avenue & West 34th Street,40.7534056,-73.9963236,5.05,48,94981
7.0,Amsterdam Avenue & West 102nd Street,40.7978699,-73.9675747,5.05,4,7919
7.0,5th Avenue & East 59th Street,40.764279,-73.973015,5.05,48,95032
7.0,Walker Street & West Broadway,40.7200755,-74.0056591,5.05,2,3963
7.0,Broadway & Worth Street,40.7162869,-74.0045303,5.05,17,33690
7.0,Fort Washington Avenue & West 185th Street,40.85338,-73.937435,5.04,2,3971
7.0,Nathan D. Perlman Place,40.73334,-73.983176,5.03,3,5962
7.0,Convent Avenue,40.822737,-73.947622,5.02,1,1993
7.0,10th Avenue & West 27th Street,40.750209,-74.002332,5.02,22,43847
7.0,Cliff Street & John Street,40.707905,-74.006021,5.02,2,3987
7.0,8th Avenue & West 42nd Street,40.7572335,-73.9897914,5.02,111,221318
7.0,Chambers Street & Church Street,40.7149352,-74.0079521,5.01,21,41913
7.0,Convent Avenue & West 133rd Street,40.817221,-73.952273,5.0,3,5998
7.0,Lincoln Tunnel Expressway,40.7553346,-73.9960352,4.99,2,4007
7.0,Amsterdam Avenue & West 114th Street,40.8055105,-73.9619961,4.97,10,20111
7.0,5th Avenue & East 58th Street,40.763659,-73.973465,4.96,40,80724
7.0,Saint Nicholas Avenue & West 111th Street,40.799,-73.952408,4.95,2,4037
7.0,2nd Avenue & East 41st Street,40.749157,-73.972692,4.94,26,52587
7.0,West 94th Street & West End Ave.,40.7939616,-73.9741855,4.94,10,20229
7.0,Allen Street,40.716235,-73.992014,4.94,6,12158
7.0,Broadway & Chambers Street,40.7141733,-74.0063041,4.93,13,26360
7.0,Gramercy Park South & Irving Place,40.73764,-73.98612,4.93,4,8114
7.0,Rutherford Place,40.734012,-73.984773,4.92,1,2031
7.0,Bethune Street & Washington Street,40.736961,-74.008254,4.92,6,12186
6.0,East Houston Street & Elizabeth Street,40.7243769,-73.9934975,4.92,15,30487
6.0,Broadway & West 65th Street,40.7730986,-73.9823049,4.91,32,65155
6.0,3rd Avenue & East 59th Street,40.761555,-73.9665764,4.9,80,163203
6.0,6th Avenue & York Street,40.721025,-74.005248,4.9,4,8164
6.0,1st Avenue & East 96th Street,40.7832573,-73.9447293,4.89,92,188063
6.0,Manhattan Avenue & West 114th Street,40.8037168,-73.9577554,4.88,6,12287
6.0,Broadway & West 108th Street,40.8028991,-73.9675075,4.88,12,24605
6.0,Beaver Street & William Street,40.705148,-74.009984,4.88,10,20511
6.0,Riverside Drive,40.802938,-73.96956,4.86,2,4113
6.0,East 109th Street & Park Avenue,40.7948049,-73.9463469,4.86,8,16469
6.0,Central Park West,40.7993575,-73.9590858,4.84,5,10323
6.0,Broome Street & Cleveland Place,40.720836,-73.997655,4.84,13,26855
6.0,Amsterdam Avenue & West 96th Street,40.7940493,-73.970364,4.83,27,55946
6.0,Mercer Street & West Houston Street,40.725761,-73.9976633,4.82,23,47710
6.0,East Houston Street & Forsyth Street,40.7233779,-73.9903054,4.81,9,18718
6.0,Broadway & Murray Street,40.7130447,-74.0072254,4.81,14,29126
6.0,Malcolm X Boulevard & West 135th Street,40.8141401,-73.9409365,4.8,2,4171
6.0,Broadway & West 82nd Street,40.785747,-73.9784767,4.79,18,37554
6.0,2nd Avenue & East 46th Street,40.752379,-73.970341,4.79,37,77267
6.0,East 15th Street,40.732699,-73.983646,4.77,4,8384
6.0,East 36th Street & Park Avenue,40.7483355,-73.9803098,4.77,27,56661
6.0,Baruch Place & East Houston Street,40.7190791,-73.9763914,4.76,10,21000
6.0,East 109th Street & Lexington Avenue,40.79418,-73.9448653,4.76,5,10506
6.0,Beekman Place & East 50th Street,40.753314,-73.964811,4.76,2,4204
6.0,Saint Nicholas Avenue,40.813159,-73.95035,4.76,5,10512
6.0,Madison Street & Oliver Street,40.7119727,-73.9977747,4.75,3,6311
6.0,1st Avenue & East 14th Street,40.7313565,-73.982557,4.75,53,111507
6.0,3rd Avenue & East 125th Street,40.8037216,-73.9358199,4.75,43,90488
6.0,East 96th Street & Park Avenue,40.7866018,-73.9526675,4.73,40,84504
6.0,11th Avenue & West 42nd Street,40.7608279,-73.9983286,4.73,81,171142
6.0,Bleecker Street & Mott Street,40.7256503,-73.9937554,4.72,5,10591
6.0,Broadway & Prince Street,40.724235,-73.997785,4.71,28,59396
6.0,3rd Avenue,40.7864975,-73.9483792,4.71,7,14876
6.0,East 95th Street & Park Avenue,40.7859102,-73.9531708,4.7,5,10638
6.0,Church Street & Walker Street,40.7194841,-74.0043702,4.69,8,17052
6.0,East Houston Street & Ludlow Street,40.7224093,-73.9871646,4.68,21,44825
6.0,Fulton Street,40.7084063,-74.0047736,4.68,7,14960
6.0,East 41st Street,40.749735,-73.97407,4.68,7,14971
6.0,East 61st Street,40.759667,-73.9582334,4.68,1,2139
6.0,5th Avenue & East 112th Street,40.798129,-73.948311,4.67,13,27820
6.0,Amsterdam Avenue & West 78th Street,40.7824641,-73.9788209,4.67,14,29967
6.0,2nd Place & Battery Place,40.7068323,-74.0175699,4.67,4,8566
6.0,1st Place & Little West Street,40.7057939,-74.0170123,4.67,4,8568
6.0,Amsterdam Avenue & West 77th Street,40.7818365,-73.9792791,4.65,17,36542
6.0,Centre Street & Leonard Street,40.7157471,-74.0016907,4.65,13,27985
6.0,Elizabeth Street & Spring Street,40.721308,-73.994706,4.63,11,23740
6.0,Columbus Avenue & West 77th Street,40.7806742,-73.9764183,4.63,23,49647
6.0,3rd Avenue & East 118th Street,40.7992528,-73.9390621,4.63,7,15114
6.0,9th Avenue & West 39th Street,40.7565441,-73.9940456,4.63,49,105833
6.0,Grand Street & Orchard Street,40.7172018,-73.9907057,4.62,6,12987
6.0,Riverside Drive,40.822258,-73.956154,4.61,6,13002
6.0,9th Avenue & West 31st Street,40.7515002,-73.997716,4.59,19,41439
6.0,2nd Avenue & East 26th Street,40.7397948,-73.9795473,4.58,23,50206
6.0,Bowery & Pell Street,40.7146482,-73.9971597,4.57,2,4373
6.0,East 112th Street & Madison Avenue,40.79745,-73.9467,4.56,19,41627
6.0,Gouverneur Street & Water Street,40.7113265,-73.9836093,4.56,5,10955
6.0,East 115th Street & Park Avenue,40.7985522,-73.9436121,4.55,6,13174
6.0,2nd Avenue & East 36th Street,40.7460675,-73.974927,4.55,80,175682
6.0,Duane Street & Greenwich Street,40.7174635,-74.0106317,4.55,3,6599
6.0,Mercer Street & Waverly Place,40.729978,-73.994064,4.54,7,15414
6.0,Hudson Street & Jane Street,40.7381397,-74.00561,4.53,7,15438
6.0,East 57th Street & Lexington Avenue,40.7609292,-73.9691318,4.52,34,75294
6.0,7th Avenue & West 23rd Street,40.744099,-73.995645,4.51,45,99832
6.0,Greene Street & Spring Street,40.723795,-74.000367,4.51,16,35497
6.0,Pike Slip & South Street,40.7098319,-73.991777,4.5,12,26682
6.0,Duane Street & West Broadway,40.716587,-74.008378,4.48,6,13382
6.0,5th Avenue & East 62nd Street,40.766143,-73.971648,4.48,8,17858
6.0,2nd Avenue & East 40th Street,40.7485336,-73.9731443,4.48,25,55830
6.0,2nd Avenue & East 118th Street,40.7983076,-73.9368206,4.47,8,17891
6.0,East 74th Street & Park Avenue,40.7724554,-73.9629623,4.47,15,33548
6.0,Catherine Slip & South Street,40.7092234,-73.9959247,4.47,4,8949
6.0,2nd Avenue & East 87th Street,40.778551,-73.951248,4.47,18,40281
6.0,Cooper Square,40.7277093,-73.9912191,4.45,6,13482
6.0,10th Avenue & West 23rd Street,40.74769,-74.004168,4.45,33,74168
6.0,2nd Avenue & East 62nd Street,40.7624978,-73.9629826,4.44,53,119370
6.0,East 68th Street & Park Avenue,40.7685964,-73.9658054,4.43,13,29358
6.0,Madison Avenue,40.803194,-73.942567,4.42,3,6784
6.0,Broadway & Franklin Street,40.717449,-74.003533,4.42,11,24907
6.0,Desbrosses Street & Greenwich Street,40.7234428,-74.0095373,4.4,2,4541
6.0,Varick Street,40.728853,-74.005269,4.4,9,20446
6.0,6th Avenue & West 37th Street,40.7517,-73.986399,4.4,51,115939
6.0,Thompson Street & West Houston Street,40.7272468,-74.0006672,4.39,12,27350
6.0,7th Avenue & West 44th Street,40.7573404,-73.986013,4.38,72,164333
6.0,2nd Avenue & East 70th Street,40.7675129,-73.9593042,4.36,24,55077
6.0,5th Avenue & West 39th Street,40.751577,-73.982275,4.36,45,103310
6.0,Chrystie Street,40.7224121,-73.9916434,4.34,13,29931
6.0,Frederick Douglass Boulevard & West 117th Street,40.805096,-73.954874,4.34,9,20746
6.0,Columbus Avenue & West 104th Street,40.7979367,-73.9638244,4.32,20,46282
6.0,Broadway & Dey Street,40.710413,-74.009474,4.31,6,13910
6.0,Amsterdam Avenue & West 108th Street,40.8017318,-73.9647551,4.31,9,20872
6.0,Saint Nicholas Avenue,40.815692,-73.948677,4.3,4,9309
6.0,Riverside Drive & Tiemann Place,40.815882,-73.960561,4.29,2,4657
6.0,7th Avenue South & Morton Street,40.731128,-74.004223,4.29,9,20974
6.0,Broadway & West 50th Street,40.7614285,-73.9840467,4.29,21,48996
6.0,East 65th Street & Lexington Avenue,40.7659843,-73.9654448,4.27,20,46817
6.0,Park Avenue,40.7896783,-73.950088,4.27,3,7023
6.0,Canal Street & West Broadway,40.7213697,-74.0046175,4.27,31,72603
6.0,Columbus Avenue & West 75th Street,40.7793645,-73.9773702,4.26,15,35230
6.0,5th Avenue & East 57th Street,40.762967,-73.973968,4.25,59,138872
6.0,East 118th Street & Pleasant Avenue,40.796359,-73.9322,4.25,8,18831
6.0,Broome Street & Mercer Street,40.722183,-74.000657,4.24,7,16520
6.0,Adam Clayton Powell Jr. Boulevard & West 129th Street,40.8114793,-73.9464014,4.23,1,2366
6.0,8th Avenue & West 57th Street,40.7667155,-73.9828783,4.22,57,135024
6.0,Columbus Avenue & West 76th Street,40.7799947,-73.9769106,4.22,12,28459
6.0,Greenwich Street & Laight Street,40.7221385,-74.0097661,4.22,10,23722
6.0,Broadway & Walker Street,40.7186389,-74.0025285,4.21,13,30856
6.0,3rd Avenue & East 44th Street,40.7520542,-73.9734705,4.2,29,68997
6.0,Baxter Street & Grand Street,40.7195804,-73.9980647,4.2,3,7147
6.0,10th Avenue & West 215th Street,40.869551,-73.915183,4.18,6,14348
6.0,Greenwich Street & Rector Street,40.7079832,-74.0135999,4.18,8,19142
6.0,Hudson Street & Worth Street,40.7182739,-74.0088803,4.18,5,11968
6.0,2nd Avenue & East 73rd Street,40.7694751,-73.9578726,4.18,16,38302
6.0,Broadway & West 63rd Street,40.7713558,-73.9820472,4.18,15,35912
6.0,11th Avenue & West 24th Street,40.7495415,-74.0065691,4.18,21,50279
6.0,7th Avenue South & Commerce Street,40.731893,-74.003791,4.17,6,14378
